web_scraper_order,web_scraper_start_url,date,open,high,low,close_close_price_adjusted_for_splits,adj_close_adjusted_close_price_adjusted_for_splits_and_dividend_andor_capital_gain_distributions,volume
"1765972192-1","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Dec 17, 2025","4,990.00","5,025.00","4,960.00","5,025.00","5,025.00","94,254,100"
"1765972192-2","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Dec 16, 2025","5,025.00","5,050.00","4,920.00","5,000.00","5,000.00","137,373,200"
"1765972192-3","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Dec 15, 2025","4,820.00","5,025.00","4,790.00","4,990.00","4,990.00","122,451,500"
"1765972192-4","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Dec 12, 2025","4,980.00","4,980.00","4,820.00","4,820.00","4,820.00","111,830,600"
"1765972192-5","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Dec 11, 2025","5,000.00","5,050.00","4,830.00","4,950.00","4,950.00","151,956,700"
"1765972192-6","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Dec 10, 2025","4,950.00","4,970.00","4,870.00","4,970.00","4,970.00","96,005,900"
"1765972192-7","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Dec 9, 2025","4,970.00","4,980.00","4,870.00","4,890.00","4,890.00","134,575,200"
"1765972192-8","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Dec 8, 2025","4,950.00","4,960.00","4,910.00","4,950.00","4,950.00","62,947,600"
"1765972192-9","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Dec 5, 2025","4,940.00","4,940.00","4,870.00","4,900.00","4,900.00","53,969,200"
"1765972192-10","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Dec 4, 2025","4,930.00","4,940.00","4,880.00","4,920.00","4,920.00","59,392,600"
"1765972192-11","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Dec 3, 2025","4,850.00","4,920.00","4,820.00","4,880.00","4,880.00","102,556,300"
"1765972192-12","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Dec 2, 2025","4,920.00","4,940.00","4,820.00","4,850.00","4,850.00","104,013,500"
"1765972192-13","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Dec 1, 2025","4,850.00","4,910.00","4,820.00","4,860.00","4,860.00","58,603,700"
"1765972192-14","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Nov 28, 2025","4,800.00","4,880.00","4,800.00","4,830.00","4,830.00","128,777,200"
"1765972192-15","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Nov 27, 2025","5,025.00","5,025.00","4,850.00","4,860.00","4,860.00","170,213,000"
"1765972192-16","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Nov 26, 2025","5,025.00","5,025.00","4,960.00","5,025.00","5,025.00","128,492,000"
"1765972192-17","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Nov 25, 2025","5,075.00","5,100.00","4,950.00","5,025.00","5,025.00","169,379,300"
"1765972192-18","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Nov 24, 2025","4,910.00","5,100.00","4,870.00","5,100.00","5,100.00","303,252,000"
"1765972192-19","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Nov 21, 2025","4,940.00","4,970.00","4,900.00","4,950.00","4,950.00","142,452,600"
"1765972192-20","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Nov 20, 2025","4,940.00","4,990.00","4,900.00","4,940.00","4,940.00","234,717,700"
"1765972192-21","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Nov 19, 2025","4,820.00","4,850.00","4,800.00","4,850.00","4,850.00","107,585,700"
"1765972192-22","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Nov 18, 2025","4,810.00","4,850.00","4,780.00","4,790.00","4,790.00","127,022,100"
"1765972192-23","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Nov 17, 2025","4,780.00","4,850.00","4,770.00","4,820.00","4,820.00","136,477,100"
"1765972192-24","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Nov 14, 2025","4,690.00","4,750.00","4,680.00","4,750.00","4,750.00","73,479,600"
"1765972192-25","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Nov 13, 2025","4,760.00","4,760.00","4,690.00","4,700.00","4,700.00","108,100,300"
"1765972192-26","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Nov 12, 2025","4,680.00","4,790.00","4,680.00","4,760.00","4,760.00","138,539,800"
"1765972192-27","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Nov 11, 2025","4,740.00","4,750.00","4,610.00","4,680.00","4,680.00","168,794,500"
"1765972192-28","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Nov 10, 2025","4,790.00","4,790.00","4,730.00","4,730.00","4,730.00","88,738,200"
"1765972192-29","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Nov 7, 2025","4,750.00","4,780.00","4,740.00","4,750.00","4,750.00","58,845,500"
"1765972192-30","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Nov 6, 2025","4,790.00","4,790.00","4,750.00","4,750.00","4,750.00","57,932,600"
"1765972192-31","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Nov 5, 2025","4,690.00","4,770.00","4,680.00","4,770.00","4,770.00","102,878,900"
"1765972192-32","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Nov 4, 2025","4,760.00","4,790.00","4,720.00","4,730.00","4,730.00","136,412,400"
"1765972192-33","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Nov 3, 2025","4,710.00","4,760.00","4,700.00","4,760.00","4,760.00","129,834,200"
"1765972192-34","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Oct 31, 2025","4,790.00","4,800.00","4,720.00","4,720.00","4,720.00","227,378,000"
"1765972192-35","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Oct 30, 2025","4,670.00","4,830.00","4,650.00","4,800.00","4,800.00","390,256,000"
"1765972192-36","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Oct 29, 2025","4,500.00","4,650.00","4,490.00","4,650.00","4,650.00","176,978,800"
"1765972192-37","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Oct 28, 2025","4,490.00","4,510.00","4,440.00","4,510.00","4,510.00","174,666,600"
"1765972192-38","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Oct 27, 2025","4,590.00","4,600.00","4,410.00","4,470.00","4,470.00","245,576,100"
"1765972192-39","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Oct 24, 2025","4,380.00","4,590.00","4,380.00","4,550.00","4,550.00","350,420,300"
"1765972192-40","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Oct 23, 2025","4,310.00","4,440.00","4,310.00","4,430.00","4,430.00","202,102,500"
"1765972192-41","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Oct 22, 2025","4,350.00","4,460.00","4,290.00","4,330.00","4,330.00","216,261,300"
"1765972192-42","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Oct 21, 2025","4,350.00","4,390.00","4,300.00","4,350.00","4,350.00","230,858,900"
"1765972192-43","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Oct 20, 2025","4,120.00","4,320.00","4,070.00","4,300.00","4,300.00","331,939,200"
"1765972192-44","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Oct 17, 2025","4,110.00","4,110.00","4,030.00","4,050.00","4,050.00","247,510,000"
"1765972192-45","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Oct 16, 2025","4,050.00","4,150.00","4,050.00","4,090.00","4,090.00","125,979,600"
"1765972192-46","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Oct 15, 2025","4,110.00","4,140.00","4,010.00","4,050.00","4,050.00","270,562,400"
"1765972192-47","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Oct 14, 2025","4,220.00","4,270.00","4,090.00","4,090.00","4,090.00","188,507,000"
"1765972192-48","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Oct 13, 2025","4,210.00","4,240.00","4,200.00","4,230.00","4,230.00","79,178,600"
"1765972192-49","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Oct 10, 2025","4,410.00","4,420.00","4,250.00","4,250.00","4,250.00","139,911,200"
"1765972192-50","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Oct 9, 2025","4,240.00","4,450.00","4,200.00","4,390.00","4,390.00","183,242,600"
"1765972192-51","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Oct 8, 2025","4,280.00","4,290.00","4,210.00","4,250.00","4,250.00","97,466,800"
"1765972192-52","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Oct 7, 2025","4,260.00","4,320.00","4,250.00","4,290.00","4,290.00","100,237,500"
"1765972192-53","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Oct 6, 2025","4,320.00","4,330.00","4,260.00","4,260.00","4,260.00","96,040,500"
"1765972192-54","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Oct 3, 2025","4,370.00","4,380.00","4,300.00","4,310.00","4,310.00","102,459,100"
"1765972192-55","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Oct 2, 2025","4,410.00","4,440.00","4,360.00","4,360.00","4,360.00","93,387,400"
"1765972192-56","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Oct 1, 2025","4,360.00","4,400.00","4,350.00","4,380.00","4,380.00","92,265,100"
"1765972192-57","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Sep 30, 2025","4,420.00","4,450.00","4,380.00","4,400.00","4,400.00","108,639,600"
"1765972192-58","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Sep 29, 2025","4,420.00","4,430.00","4,400.00","4,400.00","4,400.00","63,753,600"
"1765972192-59","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Sep 26, 2025","4,350.00","4,430.00","4,350.00","4,420.00","4,420.00","86,572,900"
"1765972192-60","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Sep 25, 2025","4,400.00","4,410.00","4,360.00","4,360.00","4,360.00","73,946,900"
"1765972192-61","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Sep 24, 2025","4,410.00","4,430.00","4,390.00","4,390.00","4,390.00","85,439,100"
"1765972192-62","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Sep 23, 2025","4,390.00","4,430.00","4,370.00","4,410.00","4,410.00","90,675,500"
"1765972192-63","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Sep 22, 2025","4,410.00","4,420.00","4,360.00","4,420.00","4,420.00","107,176,100"
"1765972192-64","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Sep 19, 2025","4,350.00","4,420.00","4,330.00","4,380.00","4,380.00","235,975,900"
"1765972192-65","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Sep 18, 2025","4,540.00","4,550.00","4,420.00","4,420.00","4,420.00","177,560,100"
"1765972192-66","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Sep 17, 2025","4,480.00","4,520.00","4,440.00","4,510.00","4,510.00","232,702,500"
"1765972192-67","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Sep 16, 2025","4,570.00","4,570.00","4,460.00","4,480.00","4,480.00","122,027,400"
"1765972192-68","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Sep 15, 2025","4,550.00","4,640.00","4,520.00","4,530.00","4,530.00","231,346,000"
"1765972192-69","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Sep 12, 2025","4,500.00","4,550.00","4,480.00","4,520.00","4,520.00","216,960,200"
"1765972192-70","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Sep 11, 2025","4,480.00","4,540.00","4,450.00","4,480.00","4,480.00","366,697,800"
"1765972192-71","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Sep 10, 2025","4,360.00","4,420.00","4,350.00","4,400.00","4,400.00","293,494,200"
"1765972192-72","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Sep 9, 2025","4,450.00","4,480.00","4,310.00","4,310.00","4,310.00","509,366,600"
"1765972192-73","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Sep 8, 2025","4,750.00","4,750.00","4,460.00","4,490.00","4,490.00","200,234,500"
"1765972192-74","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Sep 4, 2025","4,630.00","4,680.00","4,620.00","4,680.00","4,680.00","88,735,300"
"1765972192-75","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Sep 3, 2025","4,620.00","4,660.00","4,570.00","4,620.00","4,620.00","131,617,900"
"1765972192-76","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Sep 2, 2025","4,610.00","4,670.00","4,560.00","4,570.00","4,570.00","150,045,600"
"1765972192-77","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Sep 1, 2025","4,550.00","4,670.00","4,460.00","4,600.00","4,600.00","320,335,300"
"1765972192-78","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Aug 29, 2025","4,720.00","4,750.00","4,660.00","4,730.00","4,730.00","176,485,100"
"1765972192-79","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Aug 28, 2025","4,790.00","4,850.00","4,770.00","4,770.00","4,770.00","111,707,400"
"1765972192-80","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Aug 27, 2025","4,840.00","4,880.00","4,800.00","4,800.00","4,800.00","113,576,300"
"1765972192-81","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Aug 26, 2025","4,950.00","4,950.00","4,860.00","4,900.00","4,900.00","308,891,700"
"1765972192-82","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Aug 25, 2025","4,950.00","4,980.00","4,920.00","4,950.00","4,950.00","149,580,800"
"1765972192-83","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Aug 22, 2025","4,920.00","4,920.00","4,870.00","4,890.00","4,890.00","73,104,500"
"1765972192-84","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Aug 21, 2025","4,950.00","4,950.00","4,860.00","4,900.00","4,900.00","132,019,200"
"1765972192-85","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Aug 20, 2025","4,790.00","4,950.00","4,780.00","4,950.00","4,950.00","144,622,900"
"1765972192-86","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Aug 19, 2025","4,860.00","4,870.00","4,780.00","4,800.00","4,800.00","116,454,000"
"1765972192-87","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Aug 15, 2025","4,890.00","4,930.00","4,850.00","4,850.00","4,850.00","126,685,400"
"1765972192-88","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Aug 14, 2025","4,910.00","4,930.00","4,840.00","4,850.00","4,850.00","109,457,100"
"1765972192-89","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Aug 13, 2025","4,930.00","4,970.00","4,860.00","4,870.00","4,870.00","180,844,900"
"1765972192-90","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Aug 12, 2025","4,770.00","4,920.00","4,750.00","4,910.00","4,910.00","301,599,000"
"1765972192-91","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Aug 11, 2025","4,710.00","4,780.00","4,700.00","4,720.00","4,720.00","105,204,200"
"1765972192-92","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Aug 8, 2025","4,680.00","4,700.00","4,660.00","4,670.00","4,670.00","71,516,700"
"1765972192-93","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Aug 7, 2025","4,740.00","4,740.00","4,680.00","4,680.00","4,680.00","61,453,100"
"1765972192-94","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Aug 6, 2025","4,750.00","4,750.00","4,690.00","4,700.00","4,700.00","79,277,900"
"1765972192-95","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Aug 5, 2025","4,690.00","4,780.00","4,660.00","4,750.00","4,750.00","277,668,300"
"1765972192-96","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Aug 4, 2025","4,530.00","4,630.00","4,510.00","4,620.00","4,620.00","174,404,800"
"1765972192-97","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Aug 1, 2025","4,570.00","4,610.00","4,510.00","4,530.00","4,530.00","157,949,900"
"1765972192-98","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 31, 2025","4,610.00","4,640.00","4,510.00","4,510.00","4,510.00","155,903,600"
"1765972192-99","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 30, 2025","4,710.00","4,720.00","4,620.00","4,620.00","4,620.00","141,263,400"
"1765972192-100","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 29, 2025","4,700.00","4,720.00","4,690.00","4,710.00","4,710.00","74,422,700"
"1765972192-101","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 28, 2025","4,730.00","4,750.00","4,690.00","4,700.00","4,700.00","112,048,900"
"1765972192-102","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 25, 2025","4,800.00","4,800.00","4,690.00","4,690.00","4,690.00","88,471,700"
"1765972192-103","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 24, 2025","4,690.00","4,840.00","4,680.00","4,800.00","4,800.00","273,623,100"
"1765972192-104","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 23, 2025","4,660.00","4,690.00","4,660.00","4,680.00","4,680.00","115,298,400"
"1765972192-105","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 22, 2025","4,680.00","4,710.00","4,650.00","4,660.00","4,660.00","132,984,400"
"1765972192-106","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 21, 2025","4,770.00","4,770.00","4,680.00","4,680.00","4,680.00","103,387,400"
"1765972192-107","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 18, 2025","4,760.00","4,810.00","4,720.00","4,740.00","4,740.00","161,262,400"
"1765972192-108","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 17, 2025","4,700.00","4,720.00","4,680.00","4,720.00","4,720.00","120,304,000"
"1765972192-109","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 16, 2025","4,730.00","4,760.00","4,680.00","4,690.00","4,690.00","323,831,100"
"1765972192-110","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 15, 2025","4,700.00","4,740.00","4,690.00","4,700.00","4,700.00","206,958,200"
"1765972192-111","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 14, 2025","4,980.00","4,990.00","4,670.00","4,690.00","4,690.00","429,438,700"
"1765972192-112","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 11, 2025","4,850.00","4,990.00","4,830.00","4,970.00","4,970.00","219,980,300"
"1765972192-113","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 10, 2025","4,750.00","4,830.00","4,730.00","4,820.00","4,820.00","160,889,700"
"1765972192-114","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 9, 2025","4,720.00","4,760.00","4,670.00","4,710.00","4,710.00","110,198,500"
"1765972192-115","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 8, 2025","4,710.00","4,750.00","4,700.00","4,720.00","4,720.00","132,853,800"
"1765972192-116","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 7, 2025","4,740.00","4,750.00","4,680.00","4,740.00","4,740.00","120,538,300"
"1765972192-117","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 4, 2025","4,750.00","4,790.00","4,700.00","4,740.00","4,740.00","104,170,500"
"1765972192-118","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 3, 2025","4,780.00","4,850.00","4,720.00","4,740.00","4,740.00","103,849,000"
"1765972192-119","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 2, 2025","4,730.00","4,770.00","4,710.00","4,770.00","4,770.00","159,152,200"
"1765972192-120","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jul 1, 2025","4,900.00","4,910.00","4,710.00","4,750.00","4,750.00","319,875,800"
"1765972192-121","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jun 30, 2025","5,050.00","5,050.00","4,880.00","4,880.00","4,880.00","220,479,900"
"1765972192-122","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jun 26, 2025","4,950.00","5,025.00","4,910.00","5,025.00","5,025.00","94,704,500"
"1765972192-123","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jun 25, 2025","5,025.00","5,050.00","4,880.00","4,880.00","4,880.00","139,963,400"
"1765972192-124","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jun 24, 2025","5,050.00","5,125.00","5,025.00","5,025.00","5,025.00","126,563,900"
"1765972192-125","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jun 23, 2025","4,870.00","4,930.00","4,800.00","4,920.00","4,920.00","119,439,200"
"1765972192-126","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jun 20, 2025","4,940.00","4,990.00","4,830.00","4,930.00","4,930.00","301,154,300"
"1765972192-127","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jun 19, 2025","5,050.00","5,050.00","4,910.00","4,970.00","4,970.00","114,769,600"
"1765972192-128","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jun 18, 2025","5,075.00","5,100.00","5,025.00","5,075.00","5,075.00","53,353,000"
"1765972192-129","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jun 17, 2025","5,175.00","5,225.00","5,100.00","5,100.00","5,100.00","70,657,700"
"1765972192-130","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jun 16, 2025","5,150.00","5,200.00","5,100.00","5,150.00","5,150.00","61,695,600"
"1765972192-131","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jun 13, 2025","5,175.00","5,250.00","5,100.00","5,150.00","5,150.00","128,071,000"
"1765972192-132","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jun 12, 2025","5,225.00","5,225.00","5,125.00","5,175.00","5,175.00","72,423,700"
"1765972192-133","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jun 11, 2025","5,300.00","5,300.00","5,150.00","5,200.00","5,200.00","90,666,100"
"1765972192-134","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jun 10, 2025","5,075.00","5,250.00","5,075.00","5,250.00","5,250.00","158,265,000"
"1765972192-135","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jun 5, 2025","5,050.00","5,075.00","5,000.00","5,075.00","5,075.00","69,179,700"
"1765972192-136","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jun 4, 2025","5,125.00","5,125.00","4,980.00","5,025.00","5,025.00","139,577,800"
"1765972192-137","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jun 3, 2025","5,100.00","5,125.00","4,950.00","5,050.00","5,050.00","169,321,800"
"1765972192-138","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","Jun 2, 2025","5,200.00","5,250.00","5,025.00","5,075.00","5,075.00","373,474,500"
"1765972192-139","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","May 28, 2025","5,400.00","5,425.00","5,300.00","5,300.00","5,300.00","190,669,100"
"1765972192-140","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","May 27, 2025","5,500.00","5,500.00","5,400.00","5,400.00","5,400.00","86,083,800"
"1765972192-141","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","May 26, 2025","5,425.00","5,475.00","5,300.00","5,475.00","5,475.00","102,960,800"
"1765972192-142","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","May 23, 2025","5,450.00","5,475.00","5,375.00","5,425.00","5,425.00","67,336,400"
"1765972192-143","https://finance.yahoo.com/quote/BMRI.JK/history/?period1=1718582400&period2=1765972002","May 22, 2025","5,450.00","5,500.00","5,400.00","5,450.00","5,450.00","137,585,600"
